star_rating,word,count
2,arm,4
2,annoy,4
2,yesterday,3
2,wavy,3
2,watts,3
2,wash,3
2,warm,3
2,volts,3
2,update,3
2,twist,3
2,tunnel,3
2,trigger,3
2,touch,3
2,till,3
2,thought,3
2,target,3
2,tape,3
2,take,3
2,surprise,3
2,styler,3
2,strength,3
2,socket,3
2,smoke,3
2,slide,3
2,sit,3
2,shop,3
2,shape,3
2,seller,3
2,seem,3
2,screen,3
2,roller,3
2,result,3
2,require,3
2,repair,3
2,read,3
2,reach,3
2,quiet,3
2,put,3
2,please,3
2,photo,3
2,pain,3
2,packaging,3
2,okay,3
2,ok,3
2,noisy,3
2,name,3
2,months,3
2,metal,3
2,member,3
2,mechanism,3
2,matter,3
2,material,3
2,manufacture,3
2,manage,3
2,lotion,3
2,limp,3
2,july,3
2,ion,3
2,installation,3
2,install,3
2,husband,3
2,house,3
2,hope,3
2,girl,3
2,gfi,3
2,frizzy,3
2,frizz,3
2,foot,3
2,flip,3
2,flaw,3
2,fee,3
2,fault,3
2,failure,3
2,fail,3
2,factor,3
2,effort,3
2,dyer,3
2,drier,3
2,doubt,3
2,dollar,3
2,disappointment,3
2,disappointing,3
2,detail,3
2,december,3
2,daughter,3
2,crazy,3
2,cover,3
2,counter,3
2,convenient,3
2,consideration,3
2,condition,3
2,complaint,3
2,company,3
2,coat,3
2,christmas,3
2,chip,3
2,child,3
2,cable,3
2,buyer,3
2,burnt,3
2,bring,3
2,body,3
2,blowdryers,3
2,benefit,3
2,batch,3
2,bag,3
2,area,3
2,amount,3
2,advertise,3
2,addition,3
2,years,2
2,www,2
2,worthless,2
2,worth,2
2,worry,2
2,word,2
2,woman,2
2,wise,2
2,win,2
2,well,2
2,wattage,2
2,w,2
2,vidal,2
2,vanity,2
2,value,2
2,vacation,2
2,user,2
2,type,2
2,twinturbo,2
2,twin,2
2,turbo,2
2,treatment,2
2,trash,2
2,toothpaste,2
2,titanium,2
2,tile,2
2,thumb,2
2,temp,2
2,tell,2
2,technology,2
2,tap,2
2,tangle,2
2,tag,2
2,t3,2
2,system,2
2,surge,2
2,suppose,2
2,summer,2
2,suitcase,2
2,stylist,2
2,sturdy,2
2,strip,2
2,straw,2
2,storage,2
2,step,2
2,status,2
2,spot,2
2,splurge,2
2,spit,2
2,spare,2
2,solano,2
2,snap,2
2,smooth,2
2,situation,2
2,sister,2
2,silver,2
2,sign,2
2,shoot,2
2,shine,2
2,shame,2
2,separator,2
2,semi,2
2,second,2
2,school,2
2,scent,2
2,say,2
2,sasson,2
2,sale,2
2,sad,2
2,rocker,2
2,reviewer,2
2,retraction,2
2,remember,2
2,ref,2
2,receive,2
2,rating,2
2,range,2
2,question,2
2,purpose,2
2,protectant,2
2,postion,2
2,post,2
2,pop,2
2,policy,2
2,plate,2
2,pink,2
2,pinch,2
2,pill,2
2,pick,2
2,performance,2
2,peel,2
2,past,2
2,pass,2
2,paint,2
2,overheats,2
2,outer,2
2,operate,2
2,odor,2
2,note,2
2,none,2
2,news,2
2,neck,2
2,nail,2
2,movement,2
2,mom,2
2,moisture,2
2,mode,2
2,mind,2
2,melt,2
2,mediocre,2
2,match,2
2,market,2
2,maintenance,2
2,machine,2
2,low,2
2,lock,2
2,locate,2
2,lip,2
2,lint,2
2,let,2
2,know,2
2,knock,2
2,kid,2
2,jet,2
2,india,2
2,inch,2
2,imagine,2
2,idea,2
2,hurt,2
2,household,2
2,hook,2
2,heavy,2
2,hate,2
2,hassle,2
2,hardware,2
2,hairdresser,2
2,grab,2
2,go,2
2,glue,2
2,gfci,2
2,generate,2
2,garbage,2
2,future,2
2,front,2
2,fragrance,2
2,form,2
2,forget,2
2,fly,2
2,fluke,2
2,firm,2
2,felt,2
2,feeling,2
2,expire,2
2,experience,2
2,expect,2
2,europe,2
2,engine,2
2,emergency,2
2,email,2
2,element,2
2,electricity,2
2,dull,2
2,duct,2
2,dp,2
2,dog,2
2,direction,2
2,decrease,2
2,decide,2
2,decade,2
2,cycle,2
2,curler,2
2,country,2
2,cotton,2
2,costco,2
2,cooler,2
2,contact,2
2,construct,2
2,conditioning,2
2,con,2
2,comfort,2
2,come,2
2,combination,2
2,com,2
2,client,2
2,circuit,2
2,chrome,2
2,charge,2
2,build,2
2,broke,2
2,breaker,2
2,braun,2
2,bottle,2
2,bother,2
2,blue,2
2,block,2
2,blade,2
2,birthday,2
2,beware,2
2,bell,2
2,begin,2
2,become,2
2,babyliss,2
2,awkward,2
2,attempt,2
2,ask,2
2,arthritis,2
2,arrive,2
2,alot,2
2,airplane,2
2,adjust,2
2,add,2
2,accident,2
2,ability,2
2,yr,1
2,yield,1
2,yes,1
2,yank,1
2,xmas,1
2,write,1
2,wrist,1
2,wrap,1
2,wonder,1
2,withstand,1
2,wish,1
2,wiring,1
2,winter,1
2,whistle,1
2,whip,1
2,whinger,1
2,welcome,1
2,weighty,1
2,weigh,1
2,weekend,1
2,weather,1
2,wear,1
2,waves,1
2,water,1
2,watch,1
2,warn,1
2,walmount,1
2,walmart,1
2,wahl,1
2,vs783,1
2,vs,1
2,volt,1
2,voice,1
2,vine,1
2,vibrate,1
2,vendor,1
2,velocity,1
2,vanilla,1
2,vacuum,1
2,va,1
2,v,1
2,understand,1
2,underneath,1
2,tweens,1
2,tt,1
2,tryp,1
2,troy,1
2,troubleshoot,1
2,trouble,1
2,treat,1
2,traveling,1
2,trap,1
2,train,1
2,trade,1
2,traction,1
2,toy,1
2,towel,1
2,towards,1
2,torsion,1
2,top,1
2,tone,1
2,ton,1
2,toggle,1
2,toe,1
2,tne,1
2,title,1
2,tire,1
2,tip,1
2,tin,1
2,times,1
2,tight,1
2,thumbs,1
2,thrill,1
2,thirty,1
2,thingy,1
2,thermostat,1
2,theme,1
2,thats,1
2,thanks,1
2,tge,1
2,texture,1
2,testers,1
2,tester,1
2,terrific,1
2,term,1
2,tension,1
2,teeth,1
2,teeny,1
2,teenage,1
2,tea,1
2,task,1
2,tablet,1
2,switches,1
2,swap,1
2,swab,1
2,suspect,1
2,surround,1
2,sure,1
2,supplement,1
2,supervision,1
2,supersolano,1
2,sunburn,1
2,sumbeam,1
2,suit,1
2,suction,1
2,suck,1
2,substitution,1
2,stung,1
2,stuff,1
2,stuck,1
2,stretch,1
2,street,1
2,strain,1
2,straighter,1
2,straightening,1
2,straightener,1
2,straighten,1
2,story,1
2,stone,1
2,stock,1
2,stencil,1
2,steal,1
2,station,1
2,squeels,1
2,squeeling,1
2,squeaky,1
2,spun,1
2,spray,1
2,spoil,1
2,splice,1
2,spike,1
2,spend,1
2,speedstick,1
2,sparks,1
2,sparkle,1
2,source,1
2,sounds,1
2,sorry,1
2,sore,1
2,sooooo,1
2,son,1
2,somebody,1
2,solution,1
2,sock,1
2,sniffer,1
2,sniff,1
2,snd,1
2,smudge,1
2,slick,1
2,skip,1
2,skin,1
2,site,1
2,simpler,1
2,silverbird,1
2,silk,1
2,si745,1
2,shrinkwrap,1
2,shrink,1
2,shower,1
2,shopping,1
2,shopper,1
2,shipping,1
2,shipment,1
2,shelter,1
2,shaver,1
2,share,1
2,shade,1
2,session,1
2,september,1
2,sense,1
2,selection,1
2,select,1
2,section,1
2,scrub,1
2,screw,1
2,scheme,1
2,scenario,1
2,scary,1
2,scar,1
2,salt,1
2,salmon,1
2,sacrifice,1
2,rvdr5033,1
2,rvdr5005,1
2,rv544pkf,1
2,rv544blu,1
2,rv,1
2,run,1
2,rotation,1
2,roi,1
2,risk,1
2,rip,1
2,ring,1
2,right,1
2,retinol,1
2,restock,1
2,response,1
2,resin,1
2,reset,1
2,requirement,1
2,replacements,1
2,reorganize,1
2,remind,1
2,release,1
2,regimen,1
2,regard,1
2,refuse,1
2,reel,1
2,reduction,1
2,recycle,1
2,record,1
2,recipient,1
2,reccomend,1
2,reattach,1
2,realize,1
2,rats,1
2,rate,1
2,rat,1
2,r,1
2,purple,1
2,pup,1
2,puffy,1
2,provide,1
2,protector,1
2,protection,1
2,propeller,1
2,prompt,1
2,promise,1
2,program,1
2,production,1
2,proair,1
2,primary,1
2,pricy,1
2,prewall,1
2,previos,1
2,prevention,1
2,pretty,1
2,pressure,1
2,premium,1
2,preference,1
2,predecessor,1
2,practice,1
2,postage,1
2,pos,1
2,pool,1
2,pm,1
2,placebo,1
2,pkg,1
2,pitch,1
2,phone,1
2,petroleum,1
2,perspective,1
2,personaly,1
2,performs,1
2,perfect,1
2,pee,1
2,pearl,1
2,peak,1
2,patience,1
2,pageant,1
2,page,1
2,packet,1
2,pack,1
2,ozone,1
2,oxy,1
2,overheat,1
2,ouch,1
2,opinion,1
2,operation,1
2,oomph,1
2,online,1
2,omit,1
2,oil,1
2,oct,1
2,nt,1
2,nozzle,1
2,nicer,1
2,newer,1
2,nape,1
2,moisturizer,1
2,moisturize,1
2,mobility,1
2,mo,1
2,mney,1
2,misuse,1
2,misty,1
2,mistake,1
2,miss,1
2,mislead,1
2,minimum,1
2,minimal,1
2,mineral,1
2,mild,1
2,midway,1
2,midstream,1
2,middle,1
2,method,1
2,messy,1
2,mess,1
2,mesh,1
2,merchandise,1
2,mend,1
2,memory,1
2,meet,1
2,maximum,1
2,matte,1
2,marketplace,1
2,map,1
2,manner,1
2,management,1
2,malfunction,1
2,makeup,1
2,maker,1
2,mail,1
2,magazine,1
2,maby,1
2,luke,1
2,lowsettings,1
2,long,1
2,lol,1
2,locker,1
2,location,1
2,litte,1
2,list,1
2,limiter,1
2,limitation,1
2,limit,1
2,lightweight,1
2,lighter,1
2,lift,1
2,lifespan,1
2,lick,1
2,lemon,1
2,leave,1
2,learn,1
2,leak,1
2,latch,1
2,lasting,1
2,lace,1
2,labor,1
2,kw,1
2,keep,1
2,jungle,1
2,juice,1
2,joke,1
2,john,1
2,jerry,1
2,jerdon,1
2,jerdan,1
2,jan,1
2,jam,1
2,italy,1
2,ireland,1
2,ionic,1
2,invest,1
2,interrupt,1
2,intensity,1
2,insult,1
2,injury,1
2,infusions,1
2,information,1
2,info,1
2,infinity,1
2,infiniti,1
2,indication,1
2,improvement,1
2,impression,1
2,implies,1
2,impede,1
2,hype,1
2,hurricane,1
2,humidity,1
2,http,1
2,housing,1
2,hours,1
2,hotter,1
2,homeless,1
2,hmm,1
2,high,1
2,hence,1
2,hello,1
2,helen,1
2,heft,1
2,hee,1
2,hearts,1
2,headache,1
2,hazard,1
2,havea,1
2,happens,1
2,hairstyle,1
2,hairdyer,1
2,group,1
2,groom,1
2,gripy,1
2,grate,1
2,grade,1
2,good,1
2,gold,1
2,glitch,1
2,glad,1
2,give,1
2,gap,1
2,gain,1
2,fuzzy,1
2,fuss,1
2,functional,1
2,fun,1
2,fry,1
2,frustrate,1
2,frizzle,1
2,frizzies,1
2,frieda,1
2,freezy,1
2,freeze,1
2,fray,1
2,fool,1
2,food,1
2,fold,1
2,flush,1
2,flower,1
2,flour,1
2,flimsy,1
2,flash,1
2,flame,1
2,flake,1
2,fix,1
2,find,1
2,fight,1
2,fhi,1
2,feedback,1
2,features,1
2,featherweight,1
2,faulty,1
2,fatter,1
2,fashion,1
2,eye,1
2,explosion,1
2,expand,1
2,exist,1
2,excuse,1
2,excite,1
2,exchange,1
2,exception,1
2,everytime,1
2,everyone,1
2,everyday,1
2,environment,1
2,enter,1
2,ember,1
2,embarrassment,1
2,emanate,1
2,elchim,1
2,easy,1
2,earn,1
2,duty,1
2,duration,1
2,dud,1
2,dryit,1
2,dryers,1
2,drive,1
2,drill,1
2,dries,1
2,drayer,1
2,drawback,1
2,double,1
2,door,1
2,dooper,1
2,donate,1
2,doctor,1
2,distribution,1
2,discription,1
2,discover,1
2,discount,1
2,discontinue,1
2,disconnect,1
2,discard,1
2,disappoinment,1
2,dirty,1
2,dirt,1
2,dim,1
2,difficulty,1
2,diameter,1
2,diagram,1
2,device,1
2,development,1
2,detent,1
2,depot,1
2,deodorant,1
2,deoderant,1
2,dentist,1
2,delivers,1
2,deliver,1
2,defect,1
2,defeat,1
2,decline,1
2,decision,1
2,decent,1
2,debris,1
2,death,1
2,deadline,1
2,dawson,1
2,date,1
2,data,1
2,darker,1
2,dangling,1
2,dangle,1
2,curls,1
2,cup,1
2,crystal,1
2,croak,1
2,create,1
2,cream,1
2,crap,1
2,crack,1
2,course,1
2,coupon,1
2,count,1
2,costumer,1
2,cornuie,1
2,coordination,1
2,convince,1
2,converter,1
2,continue,1
2,content,1
2,container,1
2,contain,1
2,consumer,1
2,construction,1
2,consider,1
2,connoisseur,1
2,connection,1
2,cone,1
2,conditioner,1
2,concern,1
2,concept,1
2,concentrate,1
2,complain,1
2,compensation,1
2,comparison,1
2,compact,1
2,comments,1
2,combine,1
2,colon,1
2,coil,1
2,cm_cr_pr_product_top,1
2,cm_cr_pr_pb_t,1
2,clunky,1
2,clumsy,1
2,clothes,1
2,closing,1
2,clinique,1
2,climate,1
2,cleanse,1
2,circle,1
2,choice,1
2,chin,1
2,chemistry,1
2,cheery,1
2,check,1
2,cheaply,1
2,charm,1
2,chance,1
2,chagrin,1
2,century,1
2,center,1
2,cell,1
2,cave,1
2,caution,1
2,carrier,1
2,care,1
2,car,1
2,call,1
2,california,1
2,buttons,1
2,bummer,1
2,bry,1
2,bristle,1
2,bright,1
2,breeze,1
2,breakage,1
2,brakers,1
2,boy,1
2,bowl,1
2,booooo,1
2,boo,1
2,bonus,1
2,blunder,1
2,blows,1
2,blonde,1
2,blister,1
2,bleach,1
2,bird,1
2,bin,1
2,bend,1
2,becasue,1
2,beautiful,1
2,bearing,1
2,bblow,1
2,bath,1
2,bargain,1
2,bare,1
2,barbie,1
2,barbershop,1
2,banging,1
2,bang,1
2,balance,1
2,back,1
2,babylisspro,1
2,baby,1
2,b001e6g6fc,1
2,b00007m1u2,1
2,aways,1
2,avoid,1
2,attention,1
2,attachements,1
2,attache,1
2,assume,1
2,associate,1
2,artist,1
2,array,1
2,apply,1
2,applicators,1
2,appeal,1
2,apartment,1
2,anyways,1
2,annoyance,1
2,angle,1
2,ancient,1
2,americans,1
2,alternative,1
2,align,1
2,alcohol,1
2,aka,1
2,airflow,1
2,agree,1
2,age,1
2,advice,1
2,adult,1
2,admit,1
2,adjustment,1
2,adapter,1
2,ad,1
2,act,1
2,acne,1
2,accurate,1
2,accessory,1
2,access,1
2,acai,1
2,ac,1
