star_rating,word,count
1,noisy,6
1,min,6
1,melt,6
1,make,6
1,length,6
1,knock,6
1,ion,6
1,information,6
1,idea,6
1,hope,6
1,hop,6
1,hole,6
1,garbage,6
1,flimsy,6
1,fine,6
1,europe,6
1,elchim,6
1,disappoint,6
1,date,6
1,claim,6
1,business,6
1,appliance,6
1,word,5
1,volt,5
1,useless,5
1,type,5
1,trash,5
1,throw,5
1,thick,5
1,stylist,5
1,stand,5
1,socket,5
1,shoulder,5
1,scar,5
1,safety,5
1,room,5
1,research,5
1,reply,5
1,repair,5
1,remington,5
1,read,5
1,pull,5
1,press,5
1,position,5
1,pick,5
1,performance,5
1,offer,5
1,miss,5
1,mess,5
1,mention,5
1,lint,5
1,let,5
1,jerdon,5
1,instruction,5
1,hate,5
1,force,5
1,floor,5
1,find,5
1,fail,5
1,etc,5
1,drier,5
1,curl,5
1,credit,5
1,continue,5
1,concern,5
1,com,5
1,card,5
1,bummer,5
1,bird,5
1,yes,4
1,wind,4
1,warm,4
1,want,4
1,value,4
1,turbo,4
1,tube,4
1,trust,4
1,touch,4
1,toss,4
1,tab,4
1,stock,4
1,situation,4
1,sister,4
1,side,4
1,shut,4
1,sell,4
1,scalp,4
1,sale,4
1,rub,4
1,round,4
1,risk,4
1,request,4
1,report,4
1,render,4
1,recommendation,4
1,realize,4
1,reach,4
1,plenty,4
1,plan,4
1,person,4
1,packaging,4
1,others,4
1,opinion,4
1,months,4
1,medium,4
1,luck,4
1,loud,4
1,kind,4
1,keep,4
1,july,4
1,joke,4
1,january,4
1,hanger,4
1,guy,4
1,filter,4
1,favor,4
1,faulty,4
1,explode,4
1,drying,4
1,drop,4
1,difference,4
1,death,4
1,dealer,4
1,cute,4
1,cover,4
1,convenience,4
1,condition,4
1,concentrator,4
1,compare,4
1,chord,4
1,check,4
1,care,4
1,broke,4
1,breaker,4
1,bother,4
1,blade,4
1,bespoke,4
1,begin,4
1,bag,4
1,area,4
1,yellowbird,3
1,years,3
1,write,3
1,wrap,3
1,works,3
1,wish,3
1,weekend,3
1,warrantee,3
1,volume,3
1,visit,3
1,till,3
1,thediscountcenter,3
1,thats,3
1,temperature,3
1,technology,3
1,take,3
1,system,3
1,surprise,3
1,sure,3
1,supply,3
1,sunbeam,3
1,summer,3
1,styler,3
1,spend,3
1,speak,3
1,site,3
1,sit,3
1,silver,3
1,shoot,3
1,shelf,3
1,set,3
1,sept,3
1,section,3
1,search,3
1,rip,3
1,respond,3
1,reset,3
1,rep,3
1,release,3
1,rate,3
1,quiet,3
1,post,3
1,peel,3
1,operate,3
1,online,3
1,nozzle,3
1,nano,3
1,name,3
1,mother,3
1,mirror,3
1,mi,3
1,message,3
1,mechanism,3
1,match,3
1,list,3
1,kid,3
1,info,3
1,inch,3
1,hurt,3
1,hum,3
1,hook,3
1,hood,3
1,heating,3
1,hazard,3
1,guard,3
1,go,3
1,gfi,3
1,gfci,3
1,gap,3
1,fix,3
1,fill,3
1,file,3
1,fast,3
1,fake,3
1,face,3
1,extension,3
1,expire,3
1,electricity,3
1,edit,3
1,dozen,3
1,doubt,3
1,detail,3
1,deliver,3
1,create,3
1,country,3
1,concept,3
1,comment,3
1,cold,3
1,client,3
1,christmas,3
1,case,3
1,careful,3
1,cap,3
1,cant,3
1,burst,3
1,burning,3
1,bulky,3
1,bracket,3
1,bottle,3
1,borrow,3
1,blower,3
1,benefit,3
1,barrel,3
1,august,3
1,attention,3
1,assume,3
1,angle,3
1,airflow,3
1,advice,3
1,adjust,3
1,adaptor,3
1,adapter,3
1,zero,2
1,yr,2
1,world,2
1,wonder,2
1,woman,2
1,wise,2
1,welt,2
1,website,2
1,watts,2
1,warn,2
1,vroom,2
1,velocity,2
1,vacation,2
1,usage,2
1,ups,2
1,understand,2
1,twenty,2
1,tub,2
1,towel,2
1,towards,2
1,tourmaline,2
1,torch,2
1,toothpaste,2
1,ton,2
1,titanium,2
1,tip,2
1,timer,2
1,ticket,2
1,thru,2
1,thanks,2
1,teeth,2
1,suspect,2
1,suppose,2
1,suitcase,2
1,suck,2
1,struggle,2
1,stretch,2
1,stream,2
1,story,2
1,sticker,2
1,step,2
1,statement,2
1,stars,2
1,sparks,2
1,sp62,2
1,sorry,2
1,somebody,2
1,solve,2
1,smoking,2
1,slip,2
1,shop,2
1,shaver,2
1,shape,2
1,shampoo,2
1,sephora,2
1,seem,2
1,scratch,2
1,scam,2
1,sad,2
1,rule,2
1,rite,2
1,reviewer,2
1,restart,2
1,rest,2
1,require,2
1,repeat,2
1,recibi,2
1,rat,2
1,range,2
1,question,2
1,que,2
1,put,2
1,puff,2
1,professional,2
1,producto,2
1,procedure,2
1,prevent,2
1,pressure,2
1,postage,2
1,possibility,2
1,portifino,2
1,por,2
1,pic,2
1,photo,2
1,pass,2
1,party,2
1,para,2
1,paper,2
1,pain,2
1,page,2
1,pack,2
1,outer,2
1,orange,2
1,oomph,2
1,non,2
1,nice,2
1,needs,2
1,nail,2
1,motion,2
1,mom,2
1,mode,2
1,mo,2
1,mini,2
1,mind,2
1,micro,2
1,merchant,2
1,mean,2
1,mass,2
1,market,2
1,mark,2
1,manager,2
1,man,2
1,malfunction,2
1,magazine,2
1,loss,2
1,longer,2
1,location,2
1,leg,2
1,lady,2
1,lack,2
1,know,2
1,investment,2
1,intensity,2
1,instructions,2
1,instal,2
1,inside,2
1,incorrect,2
1,impress,2
1,imagine,2
1,im,2
1,housing,2
1,hi,2
1,hence,2
1,height,2
1,health,2
1,hassle,2
1,guarantee,2
1,grip,2
1,google,2
1,good,2
1,glow,2
1,girlfriend,2
1,fuse,2
1,fry,2
1,frustration,2
1,frizzy,2
1,forget,2
1,foot,2
1,fold,2
1,focus,2
1,fly,2
1,fluoride,2
1,fluke,2
1,finger,2
1,felt,2
1,fee,2
1,failure,2
1,explain,2
1,everything,2
1,everyone,2
1,england,2
1,energy,2
1,el,2
1,effort,2
1,edition,2
1,earplug,2
1,dyer,2
1,dryers,2
1,dog,2
1,distributor,2
1,diffuse,2
1,device,2
1,describe,2
1,decision,2
1,decide,2
1,decent,2
1,days,2
1,dark,2
1,cvs,2
1,cup,2
1,cry,2
1,counterfeit,2
1,coord,2
1,convince,2
1,converter,2
1,convenient,2
1,consume,2
1,construction,2
1,consider,2
1,connection,2
1,con,2
1,complaint,2
1,coat,2
1,class,2
1,choose,2
1,choice,2
1,childrens,2
1,cheap,2
1,caution,2
1,carry,2
1,c,2
1,buttons,2
1,bust,2
1,build,2
1,bring,2
1,bottom,2
1,book,2
1,blows,2
1,blew,2
1,blast,2
1,blanket,2
1,bent,2
1,bend,2
1,believe,2
1,baby,2
1,australia,2
1,ask,2
1,asia,2
1,answer,2
1,annoy,2
1,aid,2
1,affair,2
1,advance,2
1,action,2
1,accumulate,2
1,ability,2
1,yikes,1
1,x,1
1,wtf,1
1,wrist,1
1,worthless,1
1,worry,1
1,worldwide,1
1,workmanship,1
1,women,1
1,whirlwind,1
1,whenever,1
1,wheel,1
1,whats,1
1,wet,1
1,weird,1
1,wedding,1
1,weas,1
1,water,1
1,watch,1
1,wash,1
1,wal,1
1,void,1
1,vinyl,1
1,vino,1
1,vice,1
1,vibrate,1
1,vety,1
1,vent,1
1,venezuela,1
1,velvety,1
1,vegas,1
1,varies,1
1,vacay,1
1,upwards,1
1,upset,1
1,unplug,1
1,unpack,1
1,twist,1
1,twin,1
1,turkey,1
1,tug,1
1,tuesday,1
1,tt,1
1,ts,1
1,truth,1
1,trick,1
1,tretract,1
1,trent,1
1,treatment,1
1,treat,1
1,trauma,1
1,trap,1
1,transformer,1
1,transaction,1
1,track,1
1,trabaja,1
1,toy,1
1,town,1
1,total,1
1,topper,1
1,top,1
1,tool,1
1,tomorrow,1
1,toll,1
1,toilet,1
1,toggle,1
1,to110v,1
1,tks,1
1,times,1
1,tile,1
1,ti,1
1,thruth,1
1,thousand,1
1,thought,1
1,thor,1
1,thinner,1
1,texture,1
1,tepmreture,1
1,telephone,1
1,teenager,1
1,tech,1
1,tax,1
1,tattoo,1
1,target,1
1,tape,1
1,tap,1
1,tangle,1
1,tame,1
1,talk,1
1,suspicion,1
1,surpass,1
1,surgery,1
1,support,1
1,super,1
1,suns,1
1,suffer,1
1,suction,1
1,sucks,1
1,substitute,1
1,substance,1
1,submit,1
1,stupidity,1
1,stun,1
1,stuck,1
1,strip,1
1,strikeout,1
1,stress,1
1,straightener,1
1,straighten,1
1,stink,1
1,steer,1
1,status,1
1,spot,1
1,splurge,1
1,split,1
1,spin,1
1,spending,1
1,specify,1
1,specification,1
1,spec,1
1,south,1
1,sources,1
1,sounds,1
1,sort,1
1,soooo,1
1,sooo,1
1,son,1
1,somehow,1
1,solicito,1
1,snap,1
1,smudge,1
1,smoothness,1
1,smokey,1
1,sls,1
1,slot,1
1,slide,1
1,skip,1
1,skate,1
1,situacion,1
1,simple,1
1,silliness,1
1,shrill,1
1,shock,1
1,shipping,1
1,shipment,1
1,shiny,1
1,shinny,1
1,shine,1
1,shell,1
1,shame,1
1,sham,1
1,shaft,1
1,shades,1
1,shabby,1
1,settings,1
1,session,1
1,seperate,1
1,sent,1
1,semester,1
1,seldomly,1
1,second,1
1,seal,1
1,se,1
1,screwdriver,1
1,screw,1
1,scotch,1
1,scorch,1
1,school,1
1,scare,1
1,say,1
1,saw,1
1,savina,1
1,satisfy,1
1,satisfaction,1
1,sales,1
1,sade,1
1,rv473v1,1
1,run,1
1,rubber,1
1,roto,1
1,roomie,1
1,roll,1
1,rma,1
1,rise,1
1,rips,1
1,reviews,1
1,returns,1
1,retraction,1
1,retractable,1
1,retieval,1
1,retailer,1
1,resuscitation,1
1,resume,1
1,resuelva,1
1,restock,1
1,respect,1
1,resolve,1
1,resolution,1
1,resellers,1
1,repusieran,1
1,repurchase,1
1,reps,1
1,representative,1
1,repost,1
1,replacements,1
1,reminds,1
1,remind,1
1,relay,1
1,register,1
1,regardless,1
1,regalo,1
1,refuse,1
1,refurbished,1
1,reference,1
1,rectify,1
1,recomment,1
1,recomend,1
1,recognize,1
1,receipt,1
1,recall,1
1,reality,1
1,reading,1
1,rdryer,1
1,rap,1
1,ran,1
1,race,1
1,qvc,1
1,quits,1
1,quietness,1
1,push,1
1,purpose,1
1,purple,1
1,purchasing,1
1,pump,1
1,puedo,1
1,protrude,1
1,prosecute,1
1,pros,1
1,proof,1
1,promise,1
1,prodcut,1
1,problems,1
1,problema,1
1,probelm,1
1,priority,1
1,print,1
1,pride,1
1,pretty,1
1,premium,1
1,practice,1
1,pound,1
1,pos,1
1,pole,1
1,plumping,1
1,plate,1
1,placement,1
1,pink,1
1,pilot,1
1,pile,1
1,pieces,1
1,pickup,1
1,pibbs,1
1,pharmacy,1
1,petrify,1
1,performence,1
1,perfect,1
1,percent,1
1,penny,1
1,peice,1
1,pattern,1
1,pat,1
1,past,1
1,particular,1
1,paris,1
1,parent,1
1,parameter,1
1,palm,1
1,paint,1
1,oversees,1
1,overnight,1
1,overheats,1
1,oval,1
1,output,1
1,outlast,1
1,outage,1
1,operation,1
1,omg,1
1,okay,1
1,ok,1
1,oil,1
1,ohter,1
1,ohio,1
1,offs,1
1,office,1
1,odor,1
1,oct,1
1,observation,1
1,o1,1
1,nugget,1
1,notify,1
1,nope,1
1,noone,1
1,nicer,1
1,newer,1
1,neither,1
1,needless,1
1,multiple,1
1,muffler,1
1,mths,1
1,movement,1
1,mortar,1
1,mop,1
1,monday,1
1,moment,1
1,mobility,1
1,ml,1
1,mkt,1
1,mk,1
1,mix,1
1,mishandle,1
1,minutes,1
1,microfiber,1
1,method,1
1,metal,1
1,messy,1
1,melting,1
1,melon,1
1,meh,1
1,meet,1
1,max,1
1,matte,1
1,material,1
1,master,1
1,mask,1
1,mas,1
1,mart,1
1,marques,1
1,marlene,1
1,mangle,1
1,manage,1
1,mall,1
1,makeup,1
1,maker,1
1,maitri,1
1,maintenance,1
1,machinery,1
1,lukewarm,1
1,low,1
1,louise,1
1,lottery,1
1,lotion,1
1,losers,1
1,lose,1
1,loop,1
1,looks,1
1,lock,1
1,locate,1
1,lo,1
1,living,1
1,listing,1
1,listen,1
1,lip,1
1,link,1
1,limitation,1
1,limit,1
1,lightweight,1
1,lighter,1
1,lift,1
1,lifetime,1
1,lifespan,1
1,lie,1
1,liar,1
1,lemon,1
1,leathery,1
1,least,1
1,leakage,1
1,latch,1
1,las,1
1,land,1
1,lame,1
1,labs,1
1,label,1
1,lab,1
1,knot,1
1,keeper,1
1,k,1
1,jungle,1
1,judgment,1
1,judge,1
1,join,1
1,john,1
1,jim,1
1,jf,1
1,jan,1
1,jackhammer,1
1,italy,1
1,israel,1
1,ireland,1
1,ionic,1
1,interrupter,1
1,intake,1
1,instrument,1
1,instance,1
1,injury,1
1,infinity,1
1,infiniti,1
1,indicator,1
1,indication,1
1,increase,1
1,include,1
1,impression,1
1,impetus,1
1,imo,1
1,image,1
1,ii,1
1,ice,1
1,hype,1
1,hurry,1
1,humming,1
1,huh,1
1,hoy,1
1,hose,1
1,hopeless,1
1,honeymoon,1
1,holiday,1
1,hmm,1
1,hight,1
1,hey,1
1,heavy,1
1,heater,1
1,heart,1
1,hear,1
1,headquarters,1
1,hawaii,1
1,hat,1
1,harder,1
1,happen,1
1,hangup,1
1,halfway,1
1,hairstylist,1
1,hairstyling,1
1,hairdyer,1
1,hairdresser,1
1,hai,1
1,gustaria,1
1,guest,1
1,ground,1
1,grocery,1
1,grief,1
1,grade,1
1,gracias,1
1,grab,1
1,goodwill,1
1,goodness,1
1,goo,1
1,goal,1
1,glue,1
1,glitch,1
1,glass,1
1,glad,1
1,girl,1
1,gimmick,1
1,gentleman,1
1,generic,1
1,generation,1
1,gash,1
1,gas,1
1,garage,1
1,gang,1
1,game,1
1,g,1
1,fuss,1
1,functions,1
1,functionality,1
1,fume,1
1,fulfillment,1
1,frustrate,1
1,front,1
1,frizzies,1
1,friz,1
1,friend,1
1,frieda,1
1,fraud,1
1,frame,1
1,forty,1
1,form,1
1,fore,1
1,fond,1
1,folk,1
1,folica,1
1,foggy,1
1,flyaways,1
1,florida,1
1,flop,1
1,flicker,1
1,flawless,1
1,flare,1
1,flames,1
1,fiance,1
1,fhi,1
1,feedback,1
1,feed,1
1,feb,1
1,fault,1
1,fastforward,1
1,farrell,1
1,faint,1
1,facility,1
1,facail,1
1,eye,1
1,extortion,1
1,explanation,1
1,expense,1
1,expectation,1
1,expectancy,1
1,excuse,1
1,exception,1
1,excelllent,1
1,examination,1
1,evolution,1
1,evaluation,1
1,este,1
1,esta,1
1,esposa,1
1,esp,1
1,error,1
1,equipment,1
1,epic,1
1,entry,1
1,enter,1
1,ensenda,1
1,enjoy,1
1,engineer,1
1,emptor,1
1,emit,1
1,elastic,1
1,easy,1
1,ear,1
1,e,1
1,dvice,1
1,duty,1
1,dumpster,1
1,dud,1
1,drys,1
1,drugstore,1
1,druers,1
1,drip,1
1,dream,1
1,drawer,1
1,draw,1
1,drain,1
1,downside,1
1,dosent,1
1,donate,1
1,doa,1
1,distribution,1
1,distribute,1
1,dissapointment,1
1,dissapointing,1
1,dispute,1
1,dismay,1
1,discretion,1
1,discover,1
1,discount,1
1,discontinue,1
1,discharge,1
1,disaster,1
1,disassemble,1
1,disappointing,1
1,dis,1
1,dippity,1
1,dinky,1
1,dinero,1
1,dime,1
1,dilute,1
1,dice,1
1,develop,1
1,determine,1
1,detach,1
1,destruct,1
1,desire,1
1,deposit,1
1,depend,1
1,department,1
1,demand,1
1,delivery,1
1,delivers,1
1,delight,1
1,delievery,1
1,definition,1
1,defect,1
1,default,1
1,december,1
1,deadline,1
1,david,1
1,data,1
1,dare,1
1,dangle,1
1,danger,1
1,dang,1
1,damn,1
1,damange,1
1,d3020,1
1,d2012,1
1,curve,1
1,curler,1
1,criticism,1
1,cream,1
1,cramp,1
1,crackling,1
1,crackle,1
1,cpsc,1
1,coupon,1
1,count,1
1,correct,1
1,cordless,1
1,coolish,1
1,convert,1
1,conversion,1
1,conversation,1
1,contain,1
1,consumer,1
1,cons,1
1,connecting,1
1,connect,1
1,conk,1
1,confuse,1
1,confirm,1
1,conditioning,1
1,conditioner,1
1,concentration,1
1,conait,1
1,computer,1
1,component,1
1,compact,1
1,commitment,1
1,combs,1
1,combo,1
1,combine,1
1,combination,1
1,college,1
1,collapse,1
1,code,1
1,clumpy,1
1,clump,1
1,clue,1
1,closure,1
1,clog,1
1,clip,1
1,click,1
1,circulate,1
1,circle,1
1,chuck,1
1,chew,1
1,chemical,1
1,cheep,1
1,cheapo,1
1,chat,1
1,charity,1
1,charger,1
1,charge,1
1,chalk,1
1,chain,1
1,certificate,1
1,ceramic,1
1,center,1
1,caveat,1
1,caulk,1
1,caught,1
1,category,1
1,catalogs,1
1,carrier,1
1,carecteristicas,1
1,capability,1
1,cancel,1
1,camper,1
1,caliber,1
1,cable,1
1,buzz,1
1,buying,1
1,buyers,1
1,bus,1
1,bury,1
1,burnt,1
1,burner,1
1,bureau,1
1,bunch,1
1,bumpi,1
1,bum,1
1,bulker,1
1,buck,1
1,brother,1
1,brittle,1
1,bristle,1
1,bright,1
1,brick,1
1,braun,1
1,boy,1
1,bouncy,1
1,boughtt,1
1,boton,1
1,booklet,1
1,bone,1
1,bogus,1
1,body,1
1,board,1
1,blowdryers,1
1,blonde,1
1,bla,1
1,birthday,1
1,bin,1
1,bill,1
1,bien,1
1,bh407,1
1,bet,1
1,besides,1
1,bench,1
1,bell,1
1,befo,1
1,bedroom,1
1,bed,1
1,become,1
1,beat,1
1,bay,1
1,battle,1
1,barrell,1
1,bargain,1
1,bar,1
1,bangs,1
1,bang,1
1,ban,1
1,bam,1
1,ball,1
1,bald,1
1,backup,1
1,backplate,1
1,babyliss,1
1,b000lqb5ys,1
1,b,1
1,avail,1
1,aunt,1
1,attache,1
1,attach,1
1,assure,1
1,assistant,1
1,assistance,1
1,asin,1
1,arms,1
1,arm,1
1,april,1
1,appreciate,1
1,appearance,1
1,apagar,1
1,anyways,1
1,anymore,1
1,anybody,1
1,america,1
1,amazons,1
1,amaze,1
1,alternate,1
1,alci,1
1,al,1
1,agree,1
1,agent,1
1,afternoon,1
1,afford,1
1,advise,1
1,advertise,1
1,adult,1
1,adjustment,1
1,address,1
1,addition,1
1,adamant,1
1,act,1
1,accurate,1
1,account,1
1,accomodate,1
1,access,1
1,abut,1
1,abuse,1
1,absurd,1
1,absoloutley,1
